endTime,artistName,trackName,msPlayed,uri
2021-07-03 00:46,Maurice Ravel,"Ravel: Piano Concerto in G Major, M. 83: II. Adagio assai",684,2LjczTQATcJiQlY744ALCL
2021-07-03 00:46,Justin Bieber,Deserve You,1490,3G1OkwOwT7rQpjxooDgApO
2021-07-03 00:46,Daniel Caesar,Get You (feat. Kali Uchis),480,7zFXmv6vqI4qOt4yGf3jYZ
2021-07-03 00:46,Lianne La Havas,Please Don't Make Me Cry - Jordan Rakei Remix,563,3fku32mH3zk91khNJcmZDR
2021-07-03 00:46,Wet,All the Ways,516,5aplIGVNdX0SMUgYMbGpk1
2021-07-03 00:46,The Japanese House,You Seemed so Happy,1030,0NuIfPuBhUAt4aA4HP0rUu
2021-07-03 00:46,Lauv,The Story Never Ends,23,3u5bTqHMM1P34ZkbwzdckV
2021-07-03 00:46,HONNE,One at a Time Please,23,3kpI8NZMtPShXGjzjvfjr9
2021-07-03 00:46,DROELOE,Sunburn - Reimagined,1434,0i27kJRbxmdzQzhVDJVgzO
2021-07-03 00:46,Tinashe,Stuck With Me (feat. Little Dragon),2766,4uOopYeRmPFd3taXfzEGP5
2021-07-03 00:50,Xavier Omär,If This Is Love,220300,2v9TxPdblHMBRir1y9uIqw
2021-07-03 00:53,ZAYN,Fingers,171240,00wyFkzeyMt0qsiQvs9aUE
2021-07-03 00:53,Hippo Campus,Think It Over,21269,0lgktkQ3wjpnyxzrHgdSr1
2021-07-03 00:53,Bastille,WHAT YOU GONNA DO???,1944,31brGBYDq5N15VxIn5juop
2021-07-03 00:53,Beyoncé,Mi Gente - Homecoming Live,2255,2iGIBnofyVatf7cjtyIGlI
2021-07-03 00:53,VÉRITÉ,Solutions,3737,2YTtQnFHcjGWYEmQJ9Oz0i
2021-07-03 00:54,Young the Giant,Art Exhibit,3835,3XqdYTHbYWw2haLim9Kwfc
2021-07-03 00:54,cehryl,Nothing Is Missing,2633,4s0P8YQLZnNZUhvetLjBLn
2021-07-03 00:54,Ariana Grande,the light is coming (feat. Nicki Minaj),6031,0sdbFOyfgAhAhWq8DpzkaW
2021-07-03 00:54,ZAYN,iT's YoU,13753,6dtWKqqdveI3YvdYJQKWWn
2021-07-03 00:54,ZAYN,Natural,1354,0ubgPdVdSSp0n2l4pLIeB2
2021-07-03 00:56,Oh Wonder,Landslide,1155,3X3mfRMRaPJRiIMDMQtSkd
2021-07-03 00:56,BANKS,Haunt,982,7ePAQxW4DlDWQGg4ulJvE3
2021-07-03 00:56,Kevin Garrett,In Case I Don't Feel,154573,1ZdEShl6iWcgf2oYLLqnU3
2021-07-03 00:57,HONNE,All in the Value,450,2vcmVVUN8kd3uiQtlsVr1E
2021-07-03 00:57,Hippo Campus,Bambi,23,5dmPNuHmRRJuHmJTDa7NuJ
2021-07-03 01:00,Glass Animals,Life Itself,236367,32zkKx35Et6A515oZKxDkD
2021-07-03 04:54,Glass Animals,Life Itself,45040,32zkKx35Et6A515oZKxDkD
2021-07-03 04:55,Sam Smith,Burning,5397,7FyhrRNRJOZSM8IeuAx7su
2021-07-03 04:55,Jaymes Young,Stoned on You,2663,7LJzs1Kr8kW3d6cFTCueNV
2021-07-03 04:55,Little Dragon,Celebrate,5023,2iGq5cH3OOMOkuxcbDQhW8
2021-07-03 04:55,Wafia,Butterflies,1226,0Ns9MYv0gL70HRkyiBSNgZ
2021-07-03 04:55,Sir Sly,All Your Love,1525,0sL5WC2mgffTiCXUA0g2nh
2021-07-03 04:55,Sky Ferreira,24 Hours,62951,2XPxacir3WoMtJ2pbTd240
2021-07-03 04:55,Tove Lo,LIGHT BEAMS,1236,2YKI5E7oHg1VOmrMiTzfl1
2021-07-03 05:00,BANKS,This Is What It Feels Like,302616,2uPRgXGzgMY8YYMjAMsJLP
2021-07-03 05:04,Kevin Abstract,Baby Boy,211668,5K7dEG6yDQ981HO7kFMVqm
2021-07-03 05:07,Years & Years,Rendezvous,184480,0Q5lrWJ6MDHvofXgJzSsxL
2021-07-03 05:10,Ariana Grande,breathin,145065,4OafepJy2teCjYJbvFE60J
2021-07-03 05:38,Ariana Grande,breathin,53095,4OafepJy2teCjYJbvFE60J
2021-07-03 05:41,ZAYN,Back To Life,195466,7HwaFaAYFuMpUWAIVjB5hj
2021-07-03 05:45,TENDER,When They Come for You,219920,1wPwbH3T6JbVWNk4KnCBnQ
2021-07-03 05:48,BANKS,Better,186369,0aNbgX48WQS2iAssrZbKUb
2021-07-03 05:52,ZAYN,LIKE I WOULD,192133,1zWMf9bVyhY5W3ZORbjNWt
2021-07-03 05:56,Lakyn,View Looks So Good - Kuren Remix,238978,5WO2qGCJjoS1WEmk5fGWqT
2021-07-03 06:20,BANKS,Someone New,281017,7DF2SSCuHoniuh5sPeMvkv
2021-07-03 06:22,Tove Lo,Bikini Porn,162935,4Nnx7d1MHiNi367p0BJsUv
2021-07-03 06:24,Astronomyy,Things I'd Do for U,93391,79Hy8D440T4YrpEfwlL7qb
2021-07-03 06:28,Kevin Garrett,Smoke,254666,3pXvEBQdpvWQspetiAmLRs
2021-07-03 06:32,Oh Wonder,White Blood,257426,3sZfQB5uYTJmA4QnB8dv7P
2021-07-03 06:33,Beyoncé,Diva - Homecoming Live,15957,7eOG24Nx7j4nI3f9nOZTOi
2021-07-03 18:56,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),30074,6osaMSJh9NguagEDQcZaKx
2021-07-03 18:59,ROSALÍA,Milionària,137853,2K3bjojp1sCLdMMoO5lJ2p
2021-07-03 19:01,ROSALÍA,Dio$ No$ Libre Del Dinero,105851,5m9l5wILQ9iiLd8csLeR5v
2021-07-03 23:06,Beyoncé,FIND YOUR WAY BACK,162438,65kk9CAAqFI3LWBEhUwVqd
2021-07-03 23:12,Beyoncé,Dance for You,377466,7cvkXf3AwPGT041PyOi5VX
2021-07-03 23:14,Beyoncé,Top Off - Homecoming Live,82933,6GuC3CHgZ9ieTQ97kanZdO
2021-07-03 23:19,Beyoncé,Blow,309720,6wwrYruEgWlowPDZMq5116
2021-07-03 23:21,Beyoncé,Crazy In Love - Homecoming Live,167347,10OaEuICuFoKLq48NoMblA
2021-07-03 23:25,Beyoncé,I Care,239466,76KTeba6u3LfBL4EsCZaTe
2021-07-03 23:29,Beyoncé,Naughty Girl,208573,0CPLnPUUHh44vAzDSM5ZlR
2021-07-03 23:33,Beyoncé,Party (feat. André 3000),245480,42qh86p7TLXyumxSHn65kc
2021-07-03 23:41,Beyoncé,Superpower (feat. Frank Ocean),276560,49sXkAcR5LvOrtq5Qcn5cf
2021-07-03 23:45,Beyoncé,Don't Hurt Yourself (feat. Jack White),233666,78eouBKVRyhbSzJwChr6QM
2021-07-03 23:50,Beyoncé,BLACK PARADE,281272,2qzUpSVI4NnPyWxbXwumTj
2021-07-03 23:53,Beyoncé,Sorry,232560,0lnIJmgcUpEpe4AZACjayW
2021-07-03 23:58,Beyoncé,"Me, Myself and I",301173,6XsT5UGfpaFeHQf5LRIy4W
2021-07-04 00:03,Beyoncé,Deja Vu (feat. Jay-Z) - Homecoming Live,289790,7Id9WVdUZXIK1jchXxvRH3
2021-07-04 00:08,Beyoncé,Daddy Lessons,287986,71OvX5NNLrmz7rpq1ANTQn
2021-07-04 00:15,Beyoncé,Sorry - Homecoming Live,393524,1GWk2MHsycvbyOFaWFiOMk
2021-07-04 00:18,Beyoncé,Formation,206080,6g0Orsxv6glTJCt4cHsRsQ
2021-07-04 00:24,Beyoncé,Drunk in Love (feat. Jay-Z),323480,6jG2YzhxptolDzLHTGLt7S
2021-07-04 00:26,Tekno,DON'T JEALOUS ME,156442,1yvFoBp2Bq1ilD0518ZpQx
2021-07-04 00:30,Beyoncé,I Was Here,239213,64Tp4KN5U5rtqrasP5a7FH
2021-07-04 00:33,Beyoncé,7/11 - Homecoming Live,184295,09B7V52vjEWVsSr5f1OfoL
2021-07-04 00:40,Beyoncé,MOOD 4 EVA (feat. Oumou Sangaré),272464,6tbkOI2yzodPd7FsYcz5D3
2021-07-04 00:42,Beyoncé,Say My Name (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,111769,1q0xjWLQOnAbfQa3XzhyYc
2021-07-04 00:44,Beyoncé,Baby Boy - Homecoming Live,92162,06iMNM7Q9kX93yBKXb7K8H
2021-07-04 00:47,Beyoncé,XO,215946,40xhyfAPDoMtv494MfPevP
2021-07-04 00:51,Beyoncé,XO,215946,40xhyfAPDoMtv494MfPevP
2021-07-04 00:55,Destiny's Child,"Bills, Bills, Bills",256026,1Oi2zpmL81Q0yScF1zxaC0
2021-07-04 01:11,Beyoncé,Don't Hurt Yourself - Homecoming Live,211134,2NbffhNltorifsuY5doB1l
2021-07-04 03:37,Beyoncé,Don't Hurt Yourself - Homecoming Live,46633,2NbffhNltorifsuY5doB1l
2021-07-04 03:41,Beyoncé,Freedom (feat. Kendrick Lamar),289760,7aBxcRw77817BrkdPChAGY
2021-07-04 03:43,Beyoncé,Flawless / Feeling Myself - Homecoming Live,1873,6ma6Oe9PrzJsckdCebJoFM
2021-07-04 03:43,Beyoncé,7/11,66699,02M6vucOvmRfMxTXDUwRXu
2021-07-04 03:46,Beyoncé,Countdown,212146,3axkNosdVQLZiq1HakuGhc
2021-07-04 03:49,Beyoncé,Mi Gente - Homecoming Live,176718,2iGIBnofyVatf7cjtyIGlI
2021-07-04 03:50,Beyoncé,"SPIRIT - From Disney's ""The Lion King""",36807,2Zlw9b4RYv2jFxupJCEoN2
2021-07-04 03:51,Beyoncé,Bow Down - Homecoming Live,87887,5yZEkyUXbyFCHzrQTH5Ssw
2021-07-04 03:52,Beyoncé,Yoncé - Homecoming Live,68351,6UjGaeKbCidE98bpLgwIym
2021-07-04 03:57,Nija,MY POWER,260560,7ia5l12mCvbQTeAnG1oYpg
2021-07-04 04:00,Beyoncé,End of Time,223986,3FPUFltTjg6ClUL2wr9ux6
2021-07-04 04:01,Salatiel,WATER,44394,5vIiGOCqhPwnQDZhWhewGU
2021-07-04 05:15,Ben Howard,Deadlove,204816,0MOfZQElVRmPbxoOsNK4xz
2021-07-04 05:19,Petit Biscuit,Sunset Lover,237773,3WRQUvzRvBDr4AxMWhXc5E
2021-07-04 05:20,San Holo,staring at the sea without you next to me,50600,0xuVGTEKp9LmqdZT3JkEwp
2021-07-04 05:27,TENDER,Nadir - Acoustic,194914,4IfGZn9gSYCzLlmCnlOYRo
2021-07-04 05:28,TENDER,Nadir - Acoustic,323,4IfGZn9gSYCzLlmCnlOYRo
2021-07-04 05:35,BANKS,If We Were Made of Water - Live And Stripped,235531,74vzKJxT1s7HCadbVNQiL1
2021-07-04 05:39,Jorja Smith,Blue Lights - Machiavelli Sessions,216875,0vQ09te9E5hXzaV0aXFuc0
2021-07-04 05:43,EXES,Cain - Acoustic,230343,54jRXzagfWPF6H4C4E0VXW
2021-07-04 05:45,Aquilo,Just Asking,149045,4LoMqgfxEbYZrnqxloUMAq
2021-07-04 05:49,Jorja Smith,"Teenage Fantasy - Recorded at Metropolis Studios, London",263770,3gL9y6dT7xKRPL91gKGM9Y
2021-07-04 05:52,Preditah,On My Mind (acoustic),176919,4ktAIutrCjL3oD9rR1aEWU
2021-07-04 06:02,cehryl,Director's Cut,391074,3IKqgknhA0K2XcZund6GeM
2021-07-04 06:10,BANKS,Stroke - Live And Stripped,233309,4czQBU6TxukeGUSApjDOln
2021-07-04 06:13,Kevin Garrett,Refuse - Solo Version,214031,1WSllyBZ55U4uMa409jfli
2021-07-04 06:24,Justin Bieber,Lonely (with benny blanco) - Acoustic,155188,4fKiuIavbsoTRZ6R7xuAyT
2021-07-04 06:27,Nothing But Thieves,Particles - Piano Version,219760,38aJAzjCVhi2znvtg1zQZA
2021-07-04 06:31,Oh Wonder,High On Humans - Abbey Road Piano Sessions,192692,3lO9YdZs9dU2S6mRQX9gNz
2021-07-04 06:35,BANKS,Contaminated - Live And Stripped,241511,2EQjdCmAnOf3IKZhwbsJXc
2021-07-04 06:38,JONES,Melt - Acoustic,221473,4O6oJ8OkXPYTI4OWBebADn
2021-07-04 06:42,BANKS,Drowning - Live And Stripped,195133,1YPa7jmYgbCrz7VS7zSx1j
2021-07-04 07:04,TENDER,Nadir - Acoustic,270188,4IfGZn9gSYCzLlmCnlOYRo
2021-07-04 07:11,BANKS,If We Were Made of Water - Live And Stripped,235531,74vzKJxT1s7HCadbVNQiL1
2021-07-04 07:15,Jorja Smith,Blue Lights - Machiavelli Sessions,216875,0vQ09te9E5hXzaV0aXFuc0
2021-07-04 07:19,EXES,Cain - Acoustic,230389,54jRXzagfWPF6H4C4E0VXW
2021-07-04 07:21,Aquilo,Just Asking,149045,4LoMqgfxEbYZrnqxloUMAq
2021-07-04 07:26,Jorja Smith,"Teenage Fantasy - Recorded at Metropolis Studios, London",263770,3gL9y6dT7xKRPL91gKGM9Y
2021-07-04 07:29,Preditah,On My Mind (acoustic),176919,4ktAIutrCjL3oD9rR1aEWU
2021-07-04 07:39,cehryl,Director's Cut,391074,3IKqgknhA0K2XcZund6GeM
2021-07-04 07:46,BANKS,Stroke - Live And Stripped,233309,4czQBU6TxukeGUSApjDOln
2021-07-04 07:49,Kevin Garrett,Refuse - Solo Version,214031,1WSllyBZ55U4uMa409jfli
2021-07-04 08:00,Justin Bieber,Lonely (with benny blanco) - Acoustic,155188,4fKiuIavbsoTRZ6R7xuAyT
2021-07-04 08:04,Nothing But Thieves,Particles - Piano Version,219760,38aJAzjCVhi2znvtg1zQZA
2021-07-04 08:07,Oh Wonder,High On Humans - Abbey Road Piano Sessions,192692,3lO9YdZs9dU2S6mRQX9gNz
2021-07-04 08:11,BANKS,Contaminated - Live And Stripped,241511,2EQjdCmAnOf3IKZhwbsJXc
2021-07-04 08:15,JONES,Melt - Acoustic,221473,4O6oJ8OkXPYTI4OWBebADn
2021-07-04 08:18,BANKS,Drowning - Live And Stripped,195133,1YPa7jmYgbCrz7VS7zSx1j
2021-07-04 08:40,TENDER,Nadir - Acoustic,270188,4IfGZn9gSYCzLlmCnlOYRo
2021-07-04 08:48,BANKS,If We Were Made of Water - Live And Stripped,235531,74vzKJxT1s7HCadbVNQiL1
2021-07-04 08:51,Jorja Smith,Blue Lights - Machiavelli Sessions,216875,0vQ09te9E5hXzaV0aXFuc0
2021-07-04 08:55,EXES,Cain - Acoustic,230389,54jRXzagfWPF6H4C4E0VXW
2021-07-04 08:58,Aquilo,Just Asking,149045,4LoMqgfxEbYZrnqxloUMAq
2021-07-04 09:02,Jorja Smith,"Teenage Fantasy - Recorded at Metropolis Studios, London",263770,3gL9y6dT7xKRPL91gKGM9Y
2021-07-04 09:05,Preditah,On My Mind (acoustic),176919,4ktAIutrCjL3oD9rR1aEWU
2021-07-04 09:25,cehryl,Director's Cut,211517,3IKqgknhA0K2XcZund6GeM
2021-07-04 16:29,Beyoncé,Formation,206080,6g0Orsxv6glTJCt4cHsRsQ
2021-07-04 16:33,Beyoncé,Sorry - Homecoming Live,162723,1GWk2MHsycvbyOFaWFiOMk
2021-07-04 16:37,Vandelux,Matter of Time (feat. Alex Maher),240002,4BmPTpXnae3IwwXAcK0byT
2021-07-04 16:39,Tekno,DON'T JEALOUS ME,104591,1yvFoBp2Bq1ilD0518ZpQx
2021-07-04 16:44,Beyoncé,Partition,319466,5hgnY0mVcVetszbb85qeDg
2021-07-04 16:46,Beyoncé,"SPIRIT - From Disney's ""The Lion King""",16154,2Zlw9b4RYv2jFxupJCEoN2
2021-07-04 16:46,Destiny's Child,Bootylicious,3021,41nT1Sp6ChR65FbsdLlFHW
2021-07-04 16:46,Beyoncé,Top Off - Homecoming Live,82933,6GuC3CHgZ9ieTQ97kanZdO
2021-07-04 16:50,Beyoncé,Don't Hurt Yourself (feat. Jack White),233666,78eouBKVRyhbSzJwChr6QM
2021-07-04 16:53,Beyoncé,Countdown,212146,3axkNosdVQLZiq1HakuGhc
2021-07-04 16:57,Beyoncé,Party (feat. André 3000),245480,42qh86p7TLXyumxSHn65kc
2021-07-04 17:01,Beyoncé,I Care,239466,76KTeba6u3LfBL4EsCZaTe
2021-07-04 17:05,Beyoncé,Flawless Remix (feat. Nicki Minaj),234413,0zVMzJ37VQNFUNvdxxat2E
2021-07-04 17:09,Beyoncé,Love Drought,237440,2RQAG0wQt35UzAPEyVJFWN
2021-07-04 17:14,Beyoncé,Deja Vu (feat. Jay-Z) - Homecoming Live,289790,7Id9WVdUZXIK1jchXxvRH3
2021-07-04 17:17,Beyoncé,Crazy In Love - Homecoming Live,167347,10OaEuICuFoKLq48NoMblA
2021-07-04 17:19,Beyoncé,Partition - Homecoming Live,138526,1XTQkWboabpxxyR7iMKsEJ
2021-07-04 17:24,Beyoncé,Dance for You,281386,7cvkXf3AwPGT041PyOi5VX
2021-07-04 17:26,Beyoncé,Dance for You,96140,7cvkXf3AwPGT041PyOi5VX
2021-07-04 17:28,Beyoncé,Freedom - Homecoming Live,114370,2NTp1e0sRMHiw368rfCGvE
2021-07-04 17:32,Beyoncé,Pretty Hurts,257653,7lUA4P03AhwAw40JHkdyGr
2021-07-04 17:33,Nija,MY POWER,67459,7ia5l12mCvbQTeAnG1oYpg
2021-07-04 17:36,Nija,MY POWER,192680,7ia5l12mCvbQTeAnG1oYpg
2021-07-04 17:40,Beyoncé,Love Drought,235975,2RQAG0wQt35UzAPEyVJFWN
2021-07-04 17:44,Beyoncé,Sorry,231594,0lnIJmgcUpEpe4AZACjayW
2021-07-04 17:50,Beyoncé,Dance for You,374942,7cvkXf3AwPGT041PyOi5VX
2021-07-04 17:55,Destiny's Child,"Bills, Bills, Bills",254653,1Oi2zpmL81Q0yScF1zxaC0
2021-07-04 17:58,Destiny's Child,Bootylicious,206991,41nT1Sp6ChR65FbsdLlFHW
2021-07-04 18:01,Beyoncé,Hold Up,170805,0rzNMzZsubFcXSEh7dnem7
2021-07-04 18:01,The 1975,Sex,900,0wIFAHbaUucA8mog7Y2IDD
2021-07-04 18:01,Of Monsters and Men,I Of The Storm,17477,3xGmbotxgSltJ5qHX7aZfe
2021-07-04 18:05,The 1975,Sex,206007,0wIFAHbaUucA8mog7Y2IDD
2021-07-04 18:08,Florence + The Machine,Rabbit Heart (Raise It Up),1916,5RoLLyMmaEG4WiVMlp7r59
2021-07-04 18:08,Lorde,Liability,1814,6Kkt27YmFyIFrcX3QXFi2o
2021-07-04 18:08,Glass Animals,Hazey,1066,0Zg4tjgfqw9qzq7lXX2sUM
2021-07-04 18:08,Arctic Monkeys,Only Ones Who Know,2265,7ABWRukVQcXrIrDKDx5Gek
2021-07-04 18:08,Arctic Monkeys,Why'd You Only Call Me When You're High?,160209,086myS9r57YsLbJpU0TgK9
2021-07-04 18:08,Alabama Shakes,Sound & Color,990,6huoxhxVtmHGMGmq90U6bE
2021-07-04 18:08,The 1975,The 1975,3305,7dvM0LbJ4pu1tDJnCH1Ahg
2021-07-04 18:08,HONNE,The Night,19109,7naPidcaBye6u9xLtZ6v6z
2021-07-04 18:12,Bombay Bicycle Club,Lamplight,224600,187ham8Imo8IUhkw0xygus
2021-07-04 18:15,Bombay Bicycle Club,Carry Me,1668,0AIlxnJ1kFpu6wp89rjjUv
2021-07-04 18:15,Glass Animals,Pork Soda,2384,5C5gvDZsl6d8bh89URfKHr
2021-07-04 18:15,Matt Corby,Souls A'fire,1874,39nHuyF5itkoEyt9NbZNf1
2021-07-04 18:15,Daughter,Home,2047,0P42eWQvmNe6I453EkicVo
2021-07-04 18:15,The 1975,The City,1805,0bmJ2sqxKOk0l36Ctd0Fcs
2021-07-04 18:15,Adele,Hello,1419,1Yk0cQdMLx5RzzFTYwmuld
2021-07-04 18:15,BROODS,Heartlines,1671,4hFksmpwtT4bx5btyRT5ek
2021-07-04 18:15,Glass Animals,Black Mambo,2277,63OC8cNa4ZnFB3bbvbWCOc
2021-07-04 18:15,Lana Del Rey,Blue Jeans,1509,2lFTzUnuGaWlWHJQokjRyb
2021-07-04 18:15,Childish Gambino,Retro (Rough),175161,1nRTH500HbZX8PYwT4ZMby
2021-07-04 18:16,Nothing But Thieves,Ban All the Music,2442,1wzbGtVEdpxHyieUIkeh3N
2021-07-04 18:16,Halsey,Colors,52802,1TnUURhehaoMWKAqQtirm6
2021-07-04 18:17,Mother Mother,Monkey Tree,1402,3ix9l9TN5brDLn9KvwyN2S
2021-07-04 18:17,cehryl,Napalm,75276,2epupbLkBUCjKxyxRdz0nl
2021-07-04 18:21,Mother Mother,Monkey Tree,206767,3ix9l9TN5brDLn9KvwyN2S
2021-07-04 18:25,Childish Gambino,3005,232891,2ZltjIqztEpZtafc8w0I9t
2021-07-04 18:28,Local Natives,Fountain Of Youth,232028,46exzPPGwXU9Xcoz5u618b
2021-07-04 18:33,Local Natives,You & I,260198,6SgHlKcfkRQ6XohmDR1ugQ
2021-07-04 18:36,Sir Sly,2am,211078,3IQ1KwgW9eu7yAtrofZpbN
2021-07-04 18:40,Halsey,Now Or Never,213548,7i2DJ88J7jQ8K7zqFX2fW8
2021-07-04 18:44,Lewis Watson,into the wild,228052,7zKxoK67ddk6i4Oe0lhPh8
2021-07-04 18:48,Post Malone,White Iverson,254966,6eT7xZZlB2mwyzJ2sUKG6w
2021-07-04 18:53,Lorde,A World Alone,292149,55N0YHhO55Q1lWsc4dDPcI
2021-07-04 18:56,Halsey,Hopeless,185824,0FV5UJ3aGray3oeNBpJ8oc
2021-07-04 19:00,Florence + The Machine,St Jude,223518,61cqRRPu5UNnh5ki7d2QsO
2021-07-04 19:03,BANKS,Lovesick,199513,4Dbw1WDJ3uiwqQaSSCKbOM
2021-07-04 19:07,The 1975,The City,205584,0bmJ2sqxKOk0l36Ctd0Fcs
2021-07-04 19:12,Lewis Watson,what about today?,295333,2Vp6WXU4aD8oHuOSyl4qzT
2021-07-04 19:15,Tinashe,All Hands on Deck,1631,1kXmApTm4wonqscYBoLwxj
2021-07-04 19:15,Hippo Campus,Way It Goes,1006,6CES1554HcWMIVroJfmmBm
2021-07-04 19:15,Ariana Grande,Be Alright,1595,1MkFj1ThZZxjYMNkczx9mk
2021-07-04 19:15,Frank Ocean,Swim Good,12017,3CgZCQyuyxHRMWB9BTwmni
2021-07-04 19:15,Sky Ferreira,Everything Is Embarrassing,1382,70v5mCvyPRquTyU7qTIU81
2021-07-04 19:15,Sky Ferreira,Everything Is Embarrassing,1392,70v5mCvyPRquTyU7qTIU81
2021-07-04 19:15,Young the Giant,Cough Syrup,1288,1UqhkbzB1kuFwt2iy4h29Q
2021-07-04 19:15,The 1975,Menswear,205596,1v07ywlVYd02pOCnXRBDNA
2021-07-04 19:15,Adele,Hello,873,1Yk0cQdMLx5RzzFTYwmuld
2021-07-04 19:15,Bad Suns,Cardiac Arrest,787,6zQyu8L8yUuJkl6LbQ6iKU
2021-07-04 19:15,Lorde,Supercut,3499,6K8VQ84MqhsoakN5MjrnVR
2021-07-04 19:19,Tinashe,All Hands on Deck,220533,1kXmApTm4wonqscYBoLwxj
2021-07-04 19:21,Beyoncé,Flawless Remix (feat. Nicki Minaj),1286,0zVMzJ37VQNFUNvdxxat2E
2021-07-04 19:21,Sky Ferreira,Everything Is Embarrassing,112378,70v5mCvyPRquTyU7qTIU81
2021-07-04 19:21,Lorde,Supercut,710,6K8VQ84MqhsoakN5MjrnVR
2021-07-04 19:25,London Grammar,Strong,1867,0QMK2WVjKy3iKdqajgDB1P
2021-07-04 19:25,Sir Sly,Gold,231023,0qM7QW0hUI8Lez3MAI3P5U
2021-07-04 19:25,TENDER,Violence,1372,5dd8DTcLb6COvyIUHJXSeW
2021-07-04 19:25,The Neighbourhood,Sweater Weather,1635,2QjOHCTQ1Jl3zawyYOpxh6
2021-07-04 19:25,Miguel,Adorn,20646,25cUhiAod71TIQSNicOaW3
2021-07-04 19:25,Ed Sheeran,Kiss Me,2121,557S0RTbb6PMZfc2g3YqKb
2021-07-04 19:25,Ariana Grande,Why Try,1576,40fHWRL8bKcl5J4t4OKUiW
2021-07-04 19:25,The Franklin Electric,This Is How I Let You Down,4968,715lqN3io9UCgCiwFmcMLH
2021-07-04 19:28,Oh Wonder,Technicolour Beat,179363,5pLpkaIRobcvPnUmclNv6o
2021-07-04 19:29,Billie Eilish,my boy,1493,6GehIyYyvHcfhNIG11SU3U
2021-07-04 19:29,Local Natives,Sun Hands,3917,117XTs9axKflCk5FDwf2kI
2021-07-04 19:32,VÉRITÉ,Somewhere in Between,225091,6BU7K6qiaL1Wow45UsjeJu
2021-07-04 19:36,Glass Animals,Toes,2423,754wVXWrtf1X3ZHQOFFsnR
2021-07-04 19:36,MØ,Nights With You,1311,5q5gzmbBS5yQzos2BvVr1t
2021-07-04 19:36,Florence + The Machine,Long & Lost,3890,5eSpqylqJdZPEX85nTGEVp
2021-07-04 19:36,Of Monsters and Men,Backyard - Bonus Track,2412,5HrzPdUDfXT1njQCnJK1ww
2021-07-04 19:36,The Neighbourhood,Afraid,1829,7brQHA2CgQpcMBiOlfiXYb
2021-07-04 19:36,Lewis Watson,droplets (feat. Gabrielle Aplin),3959,3vIIzUU52AKFA19yHA8TCz
2021-07-04 19:36,Ben Howard,Diamonds,1797,1lS4gwrIdt27IpKD7PdVP4
2021-07-04 19:36,Jaymes Young,Wondering,204206,49sfZUhCElih8EtvXxAgvA
2021-07-04 19:40,Bastille,Lethargy,19329,28mBT1l5sJrfSWn8KM3JLT
2021-07-04 19:40,Drake,Headlines,14160,6LxSe8YmdPxy095Ux6znaQ
2021-07-04 19:40,Kelly Clarkson,Miss Independent,215061,2CZi8d774dBB0wiuWMIpr8
2021-07-04 19:40,Kelly Clarkson,Already Gone,1387,4fq2YUONcgrCJ2SPndSeKC
2021-07-04 19:45,Drake,Headlines,234241,6LxSe8YmdPxy095Ux6znaQ
2021-07-04 19:48,Rihanna,You Da One,200013,4FJ50kkBvVzJte01d6Gtt8
2021-07-04 19:50,Frank Ocean,Thinkin Bout You,117139,7DfFc7a6Rwfi3YQMRbDMau
2021-07-04 19:55,Drake,Take Care,277386,124NFj84ppZ5pAxTuVQYCQ
2021-07-04 19:59,Kelly Clarkson,Already Gone,281566,4fq2YUONcgrCJ2SPndSeKC
2021-07-04 20:00,Drake,Headlines,19466,6LxSe8YmdPxy095Ux6znaQ
2021-07-04 20:00,Vanessa Carlton,A Thousand Miles,13455,4w1lzcaoZ1IC2K5TwjalRP
2021-07-04 20:01,Beyoncé,Single Ladies (Put a Ring on It) - DJ Escape & Tony Coluccio Remix - Club Version,9485,5JBO0K69Vk2a15zEGhz1vg
2021-07-04 20:01,Beyoncé,Don't Hurt Yourself (feat. Jack White),56769,78eouBKVRyhbSzJwChr6QM
2021-07-04 20:01,Beyoncé,If I Were a Boy - Maurice Joshua Mojo UK Remix - Main,29565,3F0kKIk7COCKuI1GF8FORH
2021-07-04 20:03,Beyoncé,Intro - Live,71749,4R6shoat9nBe6KpTCouvox
2021-07-04 20:08,Beyoncé,Crazy In Love - Live,323732,10OaEuICuFoKLq48NoMblA
2021-07-04 20:11,Beyoncé,Naughty Girl - Live,153901,3ORyn13n4NOuo1Gx8jIPhO
2021-07-04 20:14,Beyoncé,Freakum Dress - Live,190914,0FIKess6SMftejiZDw5XhA
2021-07-04 20:16,Beyoncé,Get Me Bodied - Live,149582,7Bd6JQ2Evmeuw4cPYUtcEz
2021-07-04 20:20,Beyoncé,Smash Into You - Live,231920,4p3yAhuwfXZFrHMbdax5tw
2021-07-04 20:21,Beyoncé,Ave Maria - Live,27492,2JZw2tZLsXWkcfiOsiJgPH
2021-07-04 20:21,Beyoncé,Broken-Hearted Girl - Live,6731,3EL1uxOAV1BFiWd9ZwKOVX
2021-07-04 20:21,Beyoncé,If I Were A Boy / You Oughta Know - Live,7412,3IaTbEhNpnXtFNoIOUEmDr
2021-07-04 20:23,Beyoncé,OTHERSIDE,5648,15PJ40rcij5eTMSs71uRlq
